Year,Period,Geo_Level,State_ANSI,Commodity_ID,Domain,Value
2022,SEP,STATE,26,7,TOTAL,417300000.00
2022,SEP,STATE,27,7,TOTAL,216200000.00
2022,SEP,STATE,28,7,TOTAL,117000000.00
2022,SEP,STATE,29,7,TOTAL,336200000.00
2022,SEP,STATE,31,7,TOTAL,152800000.00
2022,SEP,STATE,36,7,TOTAL,144300000.00
2022,SEP,STATE,37,7,TOTAL,336800000.00
2022,SEP,STATE,39,7,TOTAL,1016300000.00
2022,SEP,STATE,40,7,TOTAL,46600000.00
2022,SEP,STATE,41,7,TOTAL,50400000.00
2022,SEP,STATE,,7,TOTAL,720000000.00
2022,SEP,STATE,42,7,TOTAL,644500000.00
2022,SEP,STATE,45,7,TOTAL,82500000.00
2022,SEP,STATE,46,7,TOTAL,48800000.00
2022,SEP,STATE,48,7,TOTAL,526600000.00
2022,SEP,STATE,49,7,TOTAL,134300000.00
2022,SEP,STATE,51,7,TOTAL,62800000.00
2022,SEP,STATE,53,7,TOTAL,169800000.00
2022,SEP,STATE,55,7,TOTAL,144300000.00
2021,APR,STATE,1,7,TOTAL,195700000.00
2021,APR,STATE,5,7,TOTAL,361500000.00
2021,APR,STATE,6,7,TOTAL,326200000.00
2021,APR,STATE,8,7,TOTAL,128300000.00
2021,APR,STATE,13,7,TOTAL,421900000.00
2021,APR,STATE,17,7,TOTAL,164400000.00
2021,APR,STATE,18,7,TOTAL,869900000.00
2021,APR,STATE,19,7,TOTAL,1236400000.00
2021,APR,STATE,21,7,TOTAL,126900000.00
2021,APR,STATE,24,7,TOTAL,62200000.00
2021,APR,STATE,26,7,TOTAL,368800000.00
2021,APR,STATE,27,7,TOTAL,200300000.00
2021,APR,STATE,28,7,TOTAL,117200000.00
2021,APR,STATE,29,7,TOTAL,328600000.00
2021,APR,STATE,31,7,TOTAL,196300000.00
2021,APR,STATE,36,7,TOTAL,142700000.00
2021,APR,STATE,37,7,TOTAL,345300000.00
2021,APR,STATE,39,7,TOTAL,919700000.00
2021,APR,STATE,40,7,TOTAL,46700000.00
2021,APR,STATE,41,7,TOTAL,52000000.00
2021,APR,STATE,,7,TOTAL,698400000.00
2021,APR,STATE,42,7,TOTAL,649100000.00
2021,APR,STATE,45,7,TOTAL,78200000.00
2021,APR,STATE,46,7,TOTAL,58200000.00
2021,APR,STATE,48,7,TOTAL,526200000.00
2021,APR,STATE,49,7,TOTAL,141800000.00
2021,APR,STATE,51,7,TOTAL,60900000.00
2021,APR,STATE,53,7,TOTAL,169800000.00
2021,APR,STATE,55,7,TOTAL,181900000.00
2021,AUG,STATE,1,7,TOTAL,204700000.00
2021,AUG,STATE,5,7,TOTAL,353700000.00
2021,AUG,STATE,6,7,TOTAL,347700000.00
2021,AUG,STATE,8,7,TOTAL,125400000.00
2021,AUG,STATE,13,7,TOTAL,415300000.00
2021,AUG,STATE,17,7,TOTAL,166300000.00
2021,AUG,STATE,18,7,TOTAL,906200000.00
2021,AUG,STATE,19,7,TOTAL,1275900000.00
2021,AUG,STATE,21,7,TOTAL,120600000.00
2021,AUG,STATE,24,7,TOTAL,62300000.00
2021,AUG,STATE,26,7,TOTAL,378900000.00
2021,AUG,STATE,27,7,TOTAL,208400000.00
2021,AUG,STATE,28,7,TOTAL,115500000.00
2021,AUG,STATE,29,7,TOTAL,336700000.00
2021,AUG,STATE,31,7,TOTAL,204600000.00
2021,AUG,STATE,36,7,TOTAL,148500000.00
2021,AUG,STATE,37,7,TOTAL,338400000.00
2021,AUG,STATE,39,7,TOTAL,927000000.00
2021,AUG,STATE,40,7,TOTAL,46700000.00
2021,AUG,STATE,41,7,TOTAL,53000000.00
2021,AUG,STATE,,7,TOTAL,722100000.00
2021,AUG,STATE,42,7,TOTAL,682400000.00
2021,AUG,STATE,45,7,TOTAL,75000000.00
2021,AUG,STATE,46,7,TOTAL,51600000.00
2021,AUG,STATE,48,7,TOTAL,530800000.00
2021,AUG,STATE,49,7,TOTAL,151400000.00
2021,AUG,STATE,51,7,TOTAL,56000000.00
2021,AUG,STATE,53,7,TOTAL,167700000.00
2021,AUG,STATE,55,7,TOTAL,171000000.00
2021,DEC,STATE,1,7,TOTAL,214700000.00
2021,DEC,STATE,5,7,TOTAL,369600000.00
2021,DEC,STATE,6,7,TOTAL,322600000.00
2021,DEC,STATE,8,7,TOTAL,124700000.00
2021,DEC,STATE,13,7,TOTAL,440800000.00
2021,DEC,STATE,17,7,TOTAL,160600000.00
2021,DEC,STATE,18,7,TOTAL,890000000.00
2021,DEC,STATE,19,7,TOTAL,1297900000.00
2021,DEC,STATE,21,7,TOTAL,127000000.00
2021,DEC,STATE,24,7,TOTAL,59000000.00
2021,DEC,STATE,26,7,TOTAL,403300000.00
2021,DEC,STATE,27,7,TOTAL,212000000.00
2021,DEC,STATE,28,7,TOTAL,120500000.00
2021,DEC,STATE,29,7,TOTAL,338200000.00
2021,DEC,STATE,31,7,TOTAL,204500000.00
2021,DEC,STATE,36,7,TOTAL,149800000.00
2021,DEC,STATE,37,7,TOTAL,345100000.00
2021,DEC,STATE,39,7,TOTAL,987400000.00
2021,DEC,STATE,40,7,TOTAL,49900000.00
2021,DEC,STATE,41,7,TOTAL,56200000.00
2021,DEC,STATE,,7,TOTAL,768200000.00
2021,DEC,STATE,42,7,TOTAL,817800000.00
2021,DEC,STATE,45,7,TOTAL,88600000.00
2021,DEC,STATE,46,7,TOTAL,52600000.00
2021,DEC,STATE,48,7,TOTAL,585300000.00
2021,DEC,STATE,49,7,TOTAL,166500000.00
2021,DEC,STATE,51,7,TOTAL,61300000.00
2021,DEC,STATE,53,7,TOTAL,180200000.00
2021,DEC,STATE,55,7,TOTAL,183600000.00
2021,FEB,STATE,1,7,TOTAL,179500000.00
2021,FEB,STATE,5,7,TOTAL,322300000.00
2021,FEB,STATE,6,7,TOTAL,302900000.00
2021,FEB,STATE,8,7,TOTAL,133700000.00
2021,FEB,STATE,13,7,TOTAL,393400000.00
2021,FEB,STATE,17,7,TOTAL,153700000.00
2021,FEB,STATE,18,7,TOTAL,800400000.00
2021,FEB,STATE,19,7,TOTAL,1125300000.00
2021,FEB,STATE,21,7,TOTAL,122900000.00
2021,FEB,STATE,24,7,TOTAL,58500000.00
2021,FEB,STATE,26,7,TOTAL,351400000.00
2021,FEB,STATE,27,7,TOTAL,184700000.00
2021,FEB,STATE,28,7,TOTAL,107200000.00
2021,FEB,STATE,29,7,TOTAL,309500000.00
2021,FEB,STATE,31,7,TOTAL,188400000.00
2021,FEB,STATE,36,7,TOTAL,136900000.00
2021,FEB,STATE,37,7,TOTAL,321200000.00
2021,FEB,STATE,39,7,TOTAL,865500000.00
2021,FEB,STATE,40,7,TOTAL,47100000.00
2021,FEB,STATE,41,7,TOTAL,42700000.00
2021,FEB,STATE,,7,TOTAL,673700000.00
2021,FEB,STATE,42,7,TOTAL,628700000.00
2021,FEB,STATE,45,7,TOTAL,73200000.00
2021,FEB,STATE,46,7,TOTAL,58700000.00
2021,FEB,STATE,48,7,TOTAL,490300000.00
2021,FEB,STATE,49,7,TOTAL,131400000.00
2021,FEB,STATE,51,7,TOTAL,56500000.00
2021,FEB,STATE,53,7,TOTAL,150400000.00
2021,FEB,STATE,55,7,TOTAL,172700000.00
2021,JAN,STATE,1,7,TOTAL,200900000.00
2021,JAN,STATE,5,7,TOTAL,352100000.00
2021,JAN,STATE,6,7,TOTAL,342500000.00
2021,JAN,STATE,8,7,TOTAL,148800000.00
2021,JAN,STATE,13,7,TOTAL,437600000.00
2021,JAN,STATE,17,7,TOTAL,169000000.00
2021,JAN,STATE,18,7,TOTAL,890800000.00
2021,JAN,STATE,19,7,TOTAL,1268200000.00
2021,JAN,STATE,21,7,TOTAL,133400000.00
2021,JAN,STATE,24,7,TOTAL,65500000.00
2021,JAN,STATE,26,7,TOTAL,380800000.00
2021,JAN,STATE,27,7,TOTAL,210100000.00
2021,JAN,STATE,28,7,TOTAL,118800000.00
2021,JAN,STATE,29,7,TOTAL,341700000.00
2021,JAN,STATE,31,7,TOTAL,203500000.00
2021,JAN,STATE,36,7,TOTAL,148000000.00
2021,JAN,STATE,37,7,TOTAL,362900000.00
2021,JAN,STATE,39,7,TOTAL,926900000.00
2021,JAN,STATE,40,7,TOTAL,52400000.00
2021,JAN,STATE,41,7,TOTAL,49500000.00
2021,JAN,STATE,,7,TOTAL,748800000.00
2021,JAN,STATE,42,7,TOTAL,710800000.00
2021,JAN,STATE,45,7,TOTAL,80300000.00
2021,JAN,STATE,46,7,TOTAL,68900000.00
2021,JAN,STATE,48,7,TOTAL,560000000.00
2021,JAN,STATE,49,7,TOTAL,137900000.00
2021,JAN,STATE,51,7,TOTAL,62100000.00
2021,JAN,STATE,53,7,TOTAL,175300000.00
2021,JAN,STATE,55,7,TOTAL,187200000.00
2021,JUL,STATE,1,7,TOTAL,209100000.00
2021,JUL,STATE,5,7,TOTAL,347500000.00
2021,JUL,STATE,6,7,TOTAL,351000000.00
2021,JUL,STATE,8,7,TOTAL,127400000.00
2021,JUL,STATE,13,7,TOTAL,416400000.00
2021,JUL,STATE,17,7,TOTAL,161800000.00
2021,JUL,STATE,18,7,TOTAL,887400000.00
2021,JUL,STATE,19,7,TOTAL,1274700000.00
2021,JUL,STATE,21,7,TOTAL,118300000.00
2021,JUL,STATE,24,7,TOTAL,62700000.00
2021,JUL,STATE,26,7,TOTAL,381100000.00
2021,JUL,STATE,27,7,TOTAL,204000000.00
2021,JUL,STATE,28,7,TOTAL,116300000.00
2021,JUL,STATE,29,7,TOTAL,328200000.00
2021,JUL,STATE,31,7,TOTAL,200500000.00
2021,JUL,STATE,36,7,TOTAL,146800000.00
2021,JUL,STATE,37,7,TOTAL,338900000.00
2021,JUL,STATE,39,7,TOTAL,924700000.00
2021,JUL,STATE,40,7,TOTAL,43400000.00
2021,JUL,STATE,41,7,TOTAL,55000000.00
2021,JUL,STATE,,7,TOTAL,712300000.00
2021,JUL,STATE,42,7,TOTAL,677900000.00
2021,JUL,STATE,45,7,TOTAL,75200000.00
2021,JUL,STATE,46,7,TOTAL,52400000.00
2021,JUL,STATE,48,7,TOTAL,522400000.00
2021,JUL,STATE,49,7,TOTAL,149800000.00
2021,JUL,STATE,51,7,TOTAL,59900000.00
2021,JUL,STATE,53,7,TOTAL,172500000.00
2021,JUL,STATE,55,7,TOTAL,181100000.00
2021,JUN,STATE,1,7,TOTAL,201600000.00
2021,JUN,STATE,5,7,TOTAL,352700000.00
2021,JUN,STATE,6,7,TOTAL,335600000.00
2021,JUN,STATE,8,7,TOTAL,123100000.00
2021,JUN,STATE,13,7,TOTAL,401300000.00
2021,JUN,STATE,17,7,TOTAL,148500000.00
2021,JUN,STATE,18,7,TOTAL,854500000.00
2021,JUN,STATE,19,7,TOTAL,1220200000.00
2021,JUN,STATE,21,7,TOTAL,118400000.00
2021,JUN,STATE,24,7,TOTAL,62700000.00
2021,JUN,STATE,26,7,TOTAL,362900000.00
2021,JUN,STATE,27,7,TOTAL,194200000.00
2021,JUN,STATE,28,7,TOTAL,110500000.00
2021,JUN,STATE,29,7,TOTAL,320000000.00
2021,JUN,STATE,31,7,TOTAL,191200000.00
2021,JUN,STATE,36,7,TOTAL,141400000.00
2021,JUN,STATE,37,7,TOTAL,330600000.00
2021,JUN,STATE,39,7,TOTAL,886000000.00
2021,JUN,STATE,40,7,TOTAL,39800000.00
2021,JUN,STATE,41,7,TOTAL,50700000.00
2021,JUN,STATE,,7,TOTAL,692000000.00
2021,JUN,STATE,42,7,TOTAL,643300000.00
2021,JUN,STATE,45,7,TOTAL,73500000.00
2021,JUN,STATE,46,7,TOTAL,54400000.00
2021,JUN,STATE,48,7,TOTAL,511700000.00
2021,JUN,STATE,49,7,TOTAL,143500000.00
2021,JUN,STATE,51,7,TOTAL,61600000.00
2021,JUN,STATE,53,7,TOTAL,162900000.00
2021,JUN,STATE,55,7,TOTAL,185300000.00
2021,MAR,STATE,1,7,TOTAL,201300000.00
2021,MAR,STATE,5,7,TOTAL,368200000.00
2021,MAR,STATE,6,7,TOTAL,334900000.00
2021,MAR,STATE,8,7,TOTAL,139700000.00
2021,MAR,STATE,13,7,TOTAL,436000000.00
2021,MAR,STATE,17,7,TOTAL,173000000.00
2021,MAR,STATE,18,7,TOTAL,888000000.00
2021,MAR,STATE,19,7,TOTAL,1252200000.00
2021,MAR,STATE,21,7,TOTAL,137100000.00
2021,MAR,STATE,24,7,TOTAL,64300000.00
2021,MAR,STATE,26,7,TOTAL,389900000.00
2021,MAR,STATE,27,7,TOTAL,204000000.00
2021,MAR,STATE,28,7,TOTAL,120600000.00
2021,MAR,STATE,29,7,TOTAL,342800000.00
2021,MAR,STATE,31,7,TOTAL,209900000.00
2021,MAR,STATE,36,7,TOTAL,149900000.00
2021,MAR,STATE,37,7,TOTAL,349800000.00
2021,MAR,STATE,39,7,TOTAL,968000000.00
2021,MAR,STATE,40,7,TOTAL,50600000.00
2021,MAR,STATE,41,7,TOTAL,51700000.00
2021,MAR,STATE,,7,TOTAL,733600000.00
2021,MAR,STATE,42,7,TOTAL,687300000.00
2021,MAR,STATE,45,7,TOTAL,84400000.00
2021,MAR,STATE,46,7,TOTAL,60700000.00
2021,MAR,STATE,48,7,TOTAL,550600000.00
2021,MAR,STATE,49,7,TOTAL,148000000.00
2021,MAR,STATE,51,7,TOTAL,61700000.00
2021,MAR,STATE,53,7,TOTAL,171500000.00
2021,MAR,STATE,55,7,TOTAL,191800000.00
2021,MARKETING YEAR,STATE,1,7,TOTAL,2415600000.00
2021,MARKETING YEAR,STATE,5,7,TOTAL,4256800000.00
2021,MARKETING YEAR,STATE,6,7,TOTAL,4019600000.00
2021,MARKETING YEAR,STATE,8,7,TOTAL,1555600000.00
2021,MARKETING YEAR,STATE,13,7,TOTAL,5061900000.00
2021,MARKETING YEAR,STATE,17,7,TOTAL,1939600000.00
2021,MARKETING YEAR,STATE,18,7,TOTAL,10602000000.00
2021,MARKETING YEAR,STATE,19,7,TOTAL,14980200000.00
2021,MARKETING YEAR,STATE,21,7,TOTAL,1505600000.00
2021,MARKETING YEAR,STATE,22,7,TOTAL,481800000.00
2021,MARKETING YEAR,STATE,24,7,TOTAL,750100000.00
2021,MARKETING YEAR,STATE,25,7,TOTAL,40900000.00
2021,MARKETING YEAR,STATE,26,7,TOTAL,4538400000.00
2021,MARKETING YEAR,STATE,27,7,TOTAL,2444200000.00
2021,MARKETING YEAR,STATE,28,7,TOTAL,1376300000.00
2021,MARKETING YEAR,STATE,29,7,TOTAL,3969800000.00
2021,MARKETING YEAR,STATE,30,7,TOTAL,362800000.00
2021,MARKETING YEAR,STATE,31,7,TOTAL,2395900000.00
2021,MARKETING YEAR,STATE,36,7,TOTAL,1747800000.00
2021,MARKETING YEAR,STATE,37,7,TOTAL,4098000000.00
2021,MARKETING YEAR,STATE,39,7,TOTAL,11078300000.00
2021,MARKETING YEAR,STATE,40,7,TOTAL,564400000.00
2021,MARKETING YEAR,STATE,41,7,TOTAL,621600000.00
2021,MARKETING YEAR,STATE,,7,TOTAL,7034400000.00
2021,MARKETING YEAR,STATE,42,7,TOTAL,8106600000.00
2021,MARKETING YEAR,STATE,45,7,TOTAL,937800000.00
2021,MARKETING YEAR,STATE,46,7,TOTAL,699400000.00
2021,MARKETING YEAR,STATE,47,7,TOTAL,377400000.00
2021,MARKETING YEAR,STATE,48,7,TOTAL,6425000000.00
2021,MARKETING YEAR,STATE,49,7,TOTAL,1737700000.00
2021,MARKETING YEAR,STATE,50,7,TOTAL,62600000.00
2021,MARKETING YEAR,STATE,51,7,TOTAL,710700000.00
2021,MARKETING YEAR,STATE,53,7,TOTAL,2016300000.00
2021,MARKETING YEAR,STATE,54,7,TOTAL,298200000.00
2021,MARKETING YEAR,STATE,55,7,TOTAL,2182000000.00
2021,MAY,STATE,1,7,TOTAL,201200000.00
2021,MAY,STATE,5,7,TOTAL,377100000.00
2021,MAY,STATE,6,7,TOTAL,341500000.00
2021,MAY,STATE,8,7,TOTAL,128000000.00
2021,MAY,STATE,13,7,TOTAL,423300000.00
2021,MAY,STATE,17,7,TOTAL,158800000.00
2021,MAY,STATE,18,7,TOTAL,899200000.00
2021,MAY,STATE,19,7,TOTAL,1267200000.00
2021,MAY,STATE,21,7,TOTAL,126000000.00
2021,MAY,STATE,24,7,TOTAL,65400000.00
2021,MAY,STATE,26,7,TOTAL,370900000.00
2021,MAY,STATE,27,7,TOTAL,204900000.00
2021,MAY,STATE,28,7,TOTAL,116100000.00
2021,MAY,STATE,29,7,TOTAL,336600000.00
2021,MAY,STATE,31,7,TOTAL,195600000.00
2021,MAY,STATE,36,7,TOTAL,147800000.00
2021,MAY,STATE,37,7,TOTAL,355900000.00
2021,MAY,STATE,39,7,TOTAL,913700000.00
2021,MAY,STATE,40,7,TOTAL,43500000.00
2021,MAY,STATE,41,7,TOTAL,49400000.00
2021,MAY,STATE,,7,TOTAL,719900000.00
2021,MAY,STATE,42,7,TOTAL,657400000.00
2021,MAY,STATE,45,7,TOTAL,76300000.00
2021,MAY,STATE,46,7,TOTAL,60700000.00
2021,MAY,STATE,48,7,TOTAL,531500000.00
2021,MAY,STATE,49,7,TOTAL,146000000.00
2021,MAY,STATE,51,7,TOTAL,64300000.00
2021,MAY,STATE,53,7,TOTAL,166100000.00
2021,MAY,STATE,55,7,TOTAL,191200000.00
2021,NOV,STATE,1,7,TOTAL,204700000.00
2021,NOV,STATE,5,7,TOTAL,356600000.00
2021,NOV,STATE,6,7,TOTAL,324500000.00
2021,NOV,STATE,8,7,TOTAL,120300000.00
2021,NOV,STATE,13,7,TOTAL,432700000.00
2021,NOV,STATE,17,7,TOTAL,155700000.00
2021,NOV,STATE,18,7,TOTAL,888200000.00
2021,NOV,STATE,19,7,TOTAL,1261400000.00
2021,NOV,STATE,21,7,TOTAL,120400000.00
2021,NOV,STATE,24,7,TOTAL,58600000.00
2021,NOV,STATE,26,7,TOTAL,390700000.00
2021,NOV,STATE,27,7,TOTAL,202600000.00
2021,NOV,STATE,28,7,TOTAL,113200000.00
2021,NOV,STATE,29,7,TOTAL,320300000.00
2021,NOV,STATE,31,7,TOTAL,198400000.00
2021,NOV,STATE,36,7,TOTAL,143700000.00
2021,NOV,STATE,37,7,TOTAL,330600000.00
2021,NOV,STATE,39,7,TOTAL,942400000.00
2021,NOV,STATE,40,7,TOTAL,47200000.00
2021,NOV,STATE,41,7,TOTAL,55400000.00
2021,NOV,STATE,,7,TOTAL,731500000.00
2021,NOV,STATE,42,7,TOTAL,723600000.00
2021,NOV,STATE,45,7,TOTAL,82200000.00
2021,NOV,STATE,46,7,TOTAL,54100000.00
2021,NOV,STATE,48,7,TOTAL,557300000.00
2021,NOV,STATE,49,7,TOTAL,153100000.00
2021,NOV,STATE,51,7,TOTAL,57100000.00
2021,NOV,STATE,53,7,TOTAL,165400000.00
2021,NOV,STATE,55,7,TOTAL,180300000.00
2021,OCT,STATE,1,7,TOTAL,210500000.00
2021,OCT,STATE,5,7,TOTAL,367300000.00
2021,OCT,STATE,6,7,TOTAL,336400000.00
2021,OCT,STATE,8,7,TOTAL,121300000.00
2021,OCT,STATE,13,7,TOTAL,436200000.00
2021,OCT,STATE,17,7,TOTAL,159500000.00
2021,OCT,STATE,18,7,TOTAL,925400000.00
2021,OCT,STATE,19,7,TOTAL,1287500000.00
2021,OCT,STATE,21,7,TOTAL,124700000.00
2021,OCT,STATE,24,7,TOTAL,61800000.00
2021,OCT,STATE,26,7,TOTAL,407100000.00
2021,OCT,STATE,27,7,TOTAL,212600000.00
2021,OCT,STATE,28,7,TOTAL,115100000.00
2021,OCT,STATE,29,7,TOTAL,335200000.00
2021,OCT,STATE,31,7,TOTAL,204900000.00
2021,OCT,STATE,36,7,TOTAL,148400000.00
2021,OCT,STATE,37,7,TOTAL,336800000.00
2021,OCT,STATE,39,7,TOTAL,964800000.00
2021,OCT,STATE,40,7,TOTAL,48200000.00
2021,OCT,STATE,41,7,TOTAL,55900000.00
2021,OCT,STATE,,7,TOTAL,747600000.00
2021,OCT,STATE,42,7,TOTAL,674800000.00
2021,OCT,STATE,45,7,TOTAL,81300000.00
2021,OCT,STATE,46,7,TOTAL,58500000.00
2021,OCT,STATE,48,7,TOTAL,549500000.00
2021,OCT,STATE,49,7,TOTAL,153100000.00
2021,OCT,STATE,51,7,TOTAL,55200000.00
2021,OCT,STATE,53,7,TOTAL,172300000.00
2021,OCT,STATE,55,7,TOTAL,182100000.00
2021,SEP,STATE,1,7,TOTAL,202000000.00
2021,SEP,STATE,5,7,TOTAL,352400000.00
2021,SEP,STATE,6,7,TOTAL,326700000.00
2021,SEP,STATE,8,7,TOTAL,116300000.00
2021,SEP,STATE,13,7,TOTAL,404300000.00
2021,SEP,STATE,17,7,TOTAL,154800000.00
2021,SEP,STATE,18,7,TOTAL,889200000.00
2021,SEP,STATE,19,7,TOTAL,1234100000.00
2021,SEP,STATE,21,7,TOTAL,121900000.00
2021,SEP,STATE,24,7,TOTAL,60200000.00
2021,SEP,STATE,26,7,TOTAL,379600000.00
2021,SEP,STATE,27,7,TOTAL,202700000.00
2021,SEP,STATE,28,7,TOTAL,110500000.00
2021,SEP,STATE,29,7,TOTAL,328300000.00
2021,SEP,STATE,31,7,TOTAL,199000000.00
2021,SEP,STATE,36,7,TOTAL,144200000.00
2021,SEP,STATE,37,7,TOTAL,324900000.00
2021,SEP,STATE,39,7,TOTAL,922800000.00
2021,SEP,STATE,40,7,TOTAL,46500000.00
2021,SEP,STATE,41,7,TOTAL,50900000.00
2021,SEP,STATE,,7,TOTAL,714300000.00
2021,SEP,STATE,42,7,TOTAL,657000000.00
2021,SEP,STATE,45,7,TOTAL,73900000.00
2021,SEP,STATE,46,7,TOTAL,52700000.00
2021,SEP,STATE,48,7,TOTAL,520400000.00
2021,SEP,STATE,49,7,TOTAL,148900000.00
2021,SEP,STATE,51,7,TOTAL,52300000.00
2021,SEP,STATE,53,7,TOTAL,165700000.00
2021,SEP,STATE,55,7,TOTAL,167000000.00
2020,APR,STATE,1,7,TOTAL,199000000.00
2020,APR,STATE,5,7,TOTAL,303900000.00
2020,APR,STATE,6,7,TOTAL,328800000.00
2020,APR,STATE,8,7,TOTAL,135400000.00
2020,APR,STATE,13,7,TOTAL,420100000.00
2020,APR,STATE,17,7,TOTAL,162000000.00
2020,APR,STATE,18,7,TOTAL,843800000.00
2020,APR,STATE,19,7,TOTAL,1240500000.00
2020,APR,STATE,21,7,TOTAL,131400000.00
2020,APR,STATE,24,7,TOTAL,65100000.00
2020,APR,STATE,26,7,TOTAL,353500000.00
2020,APR,STATE,27,7,TOTAL,214700000.00
2020,APR,STATE,28,7,TOTAL,118400000.00
2020,APR,STATE,29,7,TOTAL,323300000.00
2020,APR,STATE,31,7,TOTAL,186200000.00
2020,APR,STATE,36,7,TOTAL,139500000.00
2020,APR,STATE,37,7,TOTAL,329200000.00
2020,APR,STATE,39,7,TOTAL,808800000.00
2020,APR,STATE,40,7,TOTAL,55300000.00
2020,APR,STATE,41,7,TOTAL,56700000.00
2020,APR,STATE,,7,TOTAL,746900000.00
2020,APR,STATE,42,7,TOTAL,744100000.00
2020,APR,STATE,45,7,TOTAL,85100000.00
2020,APR,STATE,46,7,TOTAL,67700000.00
2020,APR,STATE,48,7,TOTAL,523300000.00
2020,APR,STATE,49,7,TOTAL,116200000.00
2020,APR,STATE,51,7,TOTAL,55000000.00
2020,APR,STATE,53,7,TOTAL,173100000.00
2020,APR,STATE,55,7,TOTAL,190900000.00
2020,AUG,STATE,1,7,TOTAL,207600000.00
2020,AUG,STATE,5,7,TOTAL,335100000.00
2020,AUG,STATE,6,7,TOTAL,319200000.00
2020,AUG,STATE,8,7,TOTAL,129300000.00
2020,AUG,STATE,13,7,TOTAL,447800000.00
2020,AUG,STATE,17,7,TOTAL,169600000.00
2020,AUG,STATE,18,7,TOTAL,872400000.00
2020,AUG,STATE,19,7,TOTAL,1281100000.00
2020,AUG,STATE,21,7,TOTAL,135000000.00
2020,AUG,STATE,24,7,TOTAL,66400000.00
2020,AUG,STATE,26,7,TOTAL,367400000.00
2020,AUG,STATE,27,7,TOTAL,213900000.00
2020,AUG,STATE,28,7,TOTAL,117300000.00
2020,AUG,STATE,29,7,TOTAL,343600000.00
2020,AUG,STATE,31,7,TOTAL,214400000.00
2020,AUG,STATE,36,7,TOTAL,149100000.00
2020,AUG,STATE,37,7,TOTAL,348600000.00
2020,AUG,STATE,39,7,TOTAL,853500000.00
2020,AUG,STATE,40,7,TOTAL,49900000.00
2020,AUG,STATE,41,7,TOTAL,53900000.00
2020,AUG,STATE,,7,TOTAL,751100000.00
2020,AUG,STATE,42,7,TOTAL,752700000.00
2020,AUG,STATE,45,7,TOTAL,82500000.00
2020,AUG,STATE,46,7,TOTAL,72000000.00
2020,AUG,STATE,48,7,TOTAL,522600000.00
2020,AUG,STATE,49,7,TOTAL,120100000.00
2020,AUG,STATE,51,7,TOTAL,54900000.00
2020,AUG,STATE,53,7,TOTAL,175800000.00
2020,AUG,STATE,55,7,TOTAL,192100000.00
2020,DEC,STATE,1,7,TOTAL,204400000.00
2020,DEC,STATE,5,7,TOTAL,345400000.00
2020,DEC,STATE,6,7,TOTAL,349700000.00
2020,DEC,STATE,8,7,TOTAL,143300000.00
2020,DEC,STATE,13,7,TOTAL,443500000.00
2020,DEC,STATE,17,7,TOTAL,174100000.00
2020,DEC,STATE,18,7,TOTAL,902800000.00
2020,DEC,STATE,19,7,TOTAL,1277100000.00
2020,DEC,STATE,21,7,TOTAL,135000000.00
2020,DEC,STATE,24,7,TOTAL,65900000.00
2020,DEC,STATE,26,7,TOTAL,376300000.00
2020,DEC,STATE,27,7,TOTAL,215700000.00
2020,DEC,STATE,28,7,TOTAL,115300000.00
2020,DEC,STATE,29,7,TOTAL,341900000.00
2020,DEC,STATE,31,7,TOTAL,203600000.00
2020,DEC,STATE,36,7,TOTAL,149500000.00
2020,DEC,STATE,37,7,TOTAL,362700000.00
2020,DEC,STATE,39,7,TOTAL,916800000.00
2020,DEC,STATE,40,7,TOTAL,52300000.00
2020,DEC,STATE,41,7,TOTAL,55400000.00
2020,DEC,STATE,,7,TOTAL,763900000.00
2020,DEC,STATE,42,7,TOTAL,714300000.00
2020,DEC,STATE,45,7,TOTAL,84300000.00
2020,DEC,STATE,46,7,TOTAL,68500000.00
2020,DEC,STATE,48,7,TOTAL,574300000.00
2020,DEC,STATE,49,7,TOTAL,132800000.00
2020,DEC,STATE,51,7,TOTAL,63100000.00
2020,DEC,STATE,53,7,TOTAL,176700000.00
2020,DEC,STATE,55,7,TOTAL,190400000.00
2020,FEB,STATE,1,7,TOTAL,191600000.00
2020,FEB,STATE,5,7,TOTAL,292600000.00
2020,FEB,STATE,6,7,TOTAL,322900000.00
2020,FEB,STATE,8,7,TOTAL,126700000.00
2020,FEB,STATE,13,7,TOTAL,395000000.00
2020,FEB,STATE,17,7,TOTAL,144900000.00
2020,FEB,STATE,18,7,TOTAL,833200000.00
2020,FEB,STATE,19,7,TOTAL,1342000000.00
2020,FEB,STATE,21,7,TOTAL,120300000.00
2020,FEB,STATE,24,7,TOTAL,63800000.00
2020,FEB,STATE,26,7,TOTAL,334000000.00
2020,FEB,STATE,27,7,TOTAL,202500000.00
2020,FEB,STATE,28,7,TOTAL,110300000.00
2020,FEB,STATE,29,7,TOTAL,317000000.00
2020,FEB,STATE,31,7,TOTAL,206100000.00
2020,FEB,STATE,36,7,TOTAL,137600000.00
2020,FEB,STATE,37,7,TOTAL,321800000.00
2020,FEB,STATE,39,7,TOTAL,830700000.00
2020,FEB,STATE,40,7,TOTAL,54500000.00
2020,FEB,STATE,41,7,TOTAL,56700000.00
2020,FEB,STATE,,7,TOTAL,715200000.00
